id;source;type;rule;severity;debt;tags;file;startLine;startColumn;endLine;endColumn
AY1VV_oCjmjV2RhC7bJ-;SonarQube;CODE_SMELL;csharpsquid:S112;MAJOR;20;cwe,error-handling;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;256;18;256;96
AY1VV_oCjmjV2RhC7bJ_;SonarQube;CODE_SMELL;csharpsquid:S112;MAJOR;20;cwe,error-handling;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;273;18;273;94
AY1VV_oCjmjV2RhC7bKA;SonarQube;CODE_SMELL;csharpsquid:S112;MAJOR;20;cwe,error-handling;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;290;18;290;96
AY1VV_oCjmjV2RhC7bKC;SonarQube;CODE_SMELL;csharpsquid:S112;MAJOR;20;cwe,error-handling;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;307;18;307;86
AY1VV_oCjmjV2RhC7bKV;SonarQube;CODE_SMELL;external_roslyn:CA1822;INFO;0;;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;315;37;315;58
AY1VV_oCjmjV2RhC7bKW;SonarQube;CODE_SMELL;external_roslyn:CA1822;INFO;0;;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;334;21;334;31
AY1VV_oCjmjV2RhC7bKK;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;338;10;338;28
AY1VV_oCjmjV2RhC7bKL;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;338;31;338;54
AY1VV_oCjmjV2RhC7bKD;SonarQube;CODE_SMELL;csharpsquid:S112;MAJOR;20;cwe,error-handling;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;340;14;340;137
AY1VV_oCjmjV2RhC7bKM;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;340;54;340;77
AY1VV_oCjmjV2RhC7bKN;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;340;114;340;132
AY1VV_oCjmjV2RhC7bKB;SonarQube;CODE_SMELL;csharpsquid:S1066;MAJOR;5;clumsy;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;345;8;345;10
AY1VV_oCjmjV2RhC7bKO;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;345;12;345;30
AY1VV_oCjmjV2RhC7bKP;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;345;34;345;57
AY1VV_oCjmjV2RhC7bKQ;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;345;60;345;83
AY1VV_oCjmjV2RhC7bKE;SonarQube;CODE_SMELL;csharpsquid:S112;MAJOR;20;cwe,error-handling;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;347;16;347;181
AY1VV_oCjmjV2RhC7bKR;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;347;51;347;69
AY1VV_oCjmjV2RhC7bKS;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;347;99;347;122
AY1VV_oCjmjV2RhC7bKT;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;347;140;347;163
AY1VV_oCjmjV2RhC7bKF;SonarQube;CODE_SMELL;csharpsquid:S112;MAJOR;20;cwe,error-handling;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;355;16;355;85
AY1VV_oCjmjV2RhC7bKY;SonarQube;CODE_SMELL;external_roslyn:CA1822;INFO;0;;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;362;17;362;39
AY1VV_oCjmjV2RhC7bKc;SonarQube;CODE_SMELL;external_roslyn:CA1822;INFO;0;;Services/Catalog/Catalog.API/Infrastructure/CatalogContextSeed.cs;377;29;377;41
AY1VV_n6jmjV2RhC7bJ1;SonarQube;CODE_SMELL;csharpsquid:S1186;CRITICAL;5;suspicious;Services/Catalog/Catalog.API/Infrastructure/CatalogMigrations/20170316120022_RefactoringEventBusNamespaces.cs;11;32;11;36
AY1VV_oMjmjV2RhC7bKd;SonarQube;CODE_SMELL;csharpsquid:S3925;MAJOR;20;pitfall;Services/Catalog/Catalog.API/Infrastructure/Exceptions/CatalogDomainException.cs;7;17;7;39
AY1VV_pFjmjV2RhC7bKf;SonarQube;CODE_SMELL;csharpsquid:S1450;MINOR;5;pitfall;Services/Catalog/Catalog.API/IntegrationEvents/CatalogIntegrationEventService.cs;15;73;15;107
AY1VV_p1jmjV2RhC7bKv;SonarQube;CODE_SMELL;csharpsquid:S1075;MINOR;20;;Services/Catalog/Catalog.API/Program.cs;86;63;86;75
AY1VV_p1jmjV2RhC7bKw;SonarQube;CODE_SMELL;csharpsquid:S1075;MINOR;20;;Services/Catalog/Catalog.API/Program.cs;87;63;87;85
AY1VV_p1jmjV2RhC7bKn;SonarQube;BUG;csharpsquid:S3903;MAJOR;5;;Services/Catalog/Catalog.API/Program.cs;119;20;119;27
AY1VV_p1jmjV2RhC7bKx;SonarQube;CODE_SMELL;external_roslyn:CA1050;INFO;0;;Services/Catalog/Catalog.API/Program.cs;119;20;119;27
AY1VV_p1jmjV2RhC7bKp;SonarQube;CODE_SMELL;csharpsquid:S2223;CRITICAL;20;pitfall;Services/Catalog/Catalog.API/Program.cs;121;25;121;34
AY1VV_p1jmjV2RhC7bKy;SonarQube;CODE_SMELL;external_roslyn:CA2211;INFO;0;;Services/Catalog/Catalog.API/Program.cs;121;25;121;34
AY1VV_p1jmjV2RhC7bKo;SonarQube;CODE_SMELL;csharpsquid:S1104;MINOR;10;cwe;Services/Catalog/Catalog.API/Program.cs;121;25;121;62
AY1VV_p1jmjV2RhC7bKr;SonarQube;CODE_SMELL;csharpsquid:S2223;CRITICAL;20;pitfall;Services/Catalog/Catalog.API/Program.cs;122;25;122;32
AY1VV_p1jmjV2RhC7bKz;SonarQube;CODE_SMELL;external_roslyn:CA2211;INFO;0;;Services/Catalog/Catalog.API/Program.cs;122;25;122;32
AY1VV_p1jmjV2RhC7bKq;SonarQube;CODE_SMELL;csharpsquid:S1104;MINOR;10;cwe;Services/Catalog/Catalog.API/Program.cs;122;25;122;118
AY1VV_pNjmjV2RhC7bKg;SonarQube;CODE_SMELL;csharpsquid:S125;MAJOR;5;unused;Services/Catalog/Catalog.API/Startup.cs;67;12;67;56
AY1VV_pNjmjV2RhC7bKi;SonarQube;CODE_SMELL;external_roslyn:CS0618;MAJOR;0;;Services/Catalog/Catalog.API/Startup.cs;257;16;257;51
AY1VV_pNjmjV2RhC7bKh;SonarQube;CODE_SMELL;csharpsquid:S1481;MINOR;5;unused;Services/Catalog/Catalog.API/Startup.cs;293;24;293;32
AY1VV_qEjmjV2RhC7bK2;SonarQube;CODE_SMELL;external_roslyn:CA1822;INFO;0;;Services/Catalog/Catalog.FunctionalTests/CatalogScenarioBase.cs;18;26;18;38
AY1VV_qEjmjV2RhC7bK0;SonarQube;CODE_SMELL;external_roslyn:CA2211;INFO;0;;Services/Catalog/Catalog.FunctionalTests/CatalogScenarioBase.cs;75;33;75;38
AY1VV_qEjmjV2RhC7bK1;SonarQube;CODE_SMELL;external_roslyn:CA2211;INFO;0;;Services/Catalog/Catalog.FunctionalTests/CatalogScenarioBase.cs;77;33;77;39
AY1VV_qLjmjV2RhC7bK3;SonarQube;CODE_SMELL;csharpsquid:S2699;BLOCKER;10;tests;Services/Catalog/Catalog.FunctionalTests/CatalogScenarios.cs;10;26;10;78
AY1VV_qLjmjV2RhC7bK4;SonarQube;CODE_SMELL;csharpsquid:S2699;BLOCKER;10;tests;Services/Catalog/Catalog.FunctionalTests/CatalogScenarios.cs;22;26;22;79
AY1VV_qLjmjV2RhC7bK5;SonarQube;CODE_SMELL;csharpsquid:S2699;BLOCKER;10;tests;Services/Catalog/Catalog.FunctionalTests/CatalogScenarios.cs;58;26;58;81
AY1VV_qLjmjV2RhC7bK6;SonarQube;CODE_SMELL;csharpsquid:S2699;BLOCKER;10;tests;Services/Catalog/Catalog.FunctionalTests/CatalogScenarios.cs;70;26;70;91
AY1VV_qLjmjV2RhC7bK7;SonarQube;CODE_SMELL;csharpsquid:S2699;BLOCKER;10;tests;Services/Catalog/Catalog.FunctionalTests/CatalogScenarios.cs;83;26;83;85
AY1VV_qLjmjV2RhC7bK_;SonarQube;CODE_SMELL;csharpsquid:S2699;BLOCKER;10;tests;Services/Catalog/Catalog.FunctionalTests/CatalogScenarios.cs;96;26;96;84
AY1VV_qLjmjV2RhC7bK8;SonarQube;CODE_SMELL;csharpsquid:S2699;BLOCKER;10;tests;Services/Catalog/Catalog.FunctionalTests/CatalogScenarios.cs;108;26;108;94
AY1VV_qLjmjV2RhC7bK9;SonarQube;CODE_SMELL;csharpsquid:S2699;BLOCKER;10;tests;Services/Catalog/Catalog.FunctionalTests/CatalogScenarios.cs;121;26;121;67
AY1VV_qLjmjV2RhC7bK-;SonarQube;CODE_SMELL;csharpsquid:S2699;BLOCKER;10;tests;Services/Catalog/Catalog.FunctionalTests/CatalogScenarios.cs;133;26;133;68
AY1VV_qUjmjV2RhC7bLA;SonarQube;CODE_SMELL;external_roslyn:CA1822;INFO;0;;Services/Catalog/Catalog.UnitTests/Application/CatalogControllerTest.cs;64;34;64;48
AY1VV_RgjmjV2RhC7bBu;SonarQube;CODE_SMELL;csharpsquid:S1481;MINOR;5;unused;Services/Identity/Identity.API/Certificate/Certificate.cs;11;16;11;21
AY1VV_RrjmjV2RhC7bBv;SonarQube;CODE_SMELL;csharpsquid:S1118;MAJOR;10;design;Services/Identity/Identity.API/Configuration/Config.cs;6;17;6;23
AY1VV_RQjmjV2RhC7bBm;SonarQube;CODE_SMELL;csharpsquid:S125;MAJOR;5;unused;Services/Identity/Identity.API/Controllers/AccountController.cs;28;8;28;66
AY1VV_RQjmjV2RhC7bBo;SonarQube;CODE_SMELL;csharpsquid:S1116;MINOR;2;unused;Services/Identity/Identity.API/Controllers/AccountController.cs;101;21;101;22
AY1VV_RQjmjV2RhC7bBn;SonarQube;CODE_SMELL;csharpsquid:S1854;MAJOR;15;cwe,unused;Services/Identity/Identity.API/Controllers/AccountController.cs;133;31;133;56
AY1VV_RQjmjV2RhC7bBp;SonarQube;CODE_SMELL;csharpsquid:S1125;MINOR;5;clumsy;Services/Identity/Identity.API/Controllers/AccountController.cs;159;49;159;54
AY1VV_RQjmjV2RhC7bBs;SonarQube;CODE_SMELL;external_roslyn:CA1827;INFO;0;;Services/Identity/Identity.API/Controllers/AccountController.cs;281;20;281;45
AY1VV_RQjmjV2RhC7bBq;SonarQube;CODE_SMELL;csharpsquid:S1155;MINOR;2;clumsy;Services/Identity/Identity.API/Controllers/AccountController.cs;281;34;281;39
AY1VV_RQjmjV2RhC7bBr;SonarQube;CODE_SMELL;csharpsquid:S3973;CRITICAL;10;confusing,suspicious;Services/Identity/Identity.API/Controllers/AccountController.cs;294;20;294;43
AY1VV_RZjmjV2RhC7bBt;SonarQube;CODE_SMELL;csharpsquid:S2589;MAJOR;10;cwe,redundant,suspicious;Services/Identity/Identity.API/Controllers/ConsentController.cs;69;46;69;59
AY1VV_RJjmjV2RhC7bBl;SonarQube;CODE_SMELL;csharpsquid:S4487;CRITICAL;5;cwe,unused;Services/Identity/Identity.API/Controllers/HomeController.cs;13;55;13;64
AY1VV_SujmjV2RhC7bCO;SonarQube;CODE_SMELL;csharpsquid:S1185;MINOR;2;clumsy,redundant;Services/Identity/Identity.API/Data/ApplicationDbContext.cs;13;8;19;9
AY1VV_SujmjV2RhC7bCN;SonarQube;CODE_SMELL;csharpsquid:S125;MAJOR;5;unused;Services/Identity/Identity.API/Data/ApplicationDbContext.cs;18;12;18;83
AY1VV_SijmjV2RhC7bCF;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Identity/Identity.API/Data/ApplicationDbContextSeed.cs;100;16;100;30
AY1VV_SijmjV2RhC7bCG;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Identity/Identity.API/Data/ApplicationDbContextSeed.cs;100;34;100;49
AY1VV_SijmjV2RhC7bB_;SonarQube;CODE_SMELL;csharpsquid:S112;MAJOR;20;cwe,error-handling;Services/Identity/Identity.API/Data/ApplicationDbContextSeed.cs;102;22;102;120
AY1VV_SijmjV2RhC7bCH;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Identity/Identity.API/Data/ApplicationDbContextSeed.cs;102;53;102;67
AY1VV_SijmjV2RhC7bCI;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Identity/Identity.API/Data/ApplicationDbContextSeed.cs;102;101;102;116
AY1VV_SijmjV2RhC7bCA;SonarQube;CODE_SMELL;csharpsquid:S112;MAJOR;20;cwe,error-handling;Services/Identity/Identity.API/Data/ApplicationDbContextSeed.cs;108;22;108;83
AY1VV_SijmjV2RhC7bCJ;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Identity/Identity.API/Data/ApplicationDbContextSeed.cs;178;16;178;34
AY1VV_SijmjV2RhC7bCK;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Identity/Identity.API/Data/ApplicationDbContextSeed.cs;178;38;178;61
AY1VV_SijmjV2RhC7bCD;SonarQube;CODE_SMELL;csharpsquid:S112;MAJOR;20;cwe,error-handling;Services/Identity/Identity.API/Data/ApplicationDbContextSeed.cs;180;22;180;142
AY1VV_SijmjV2RhC7bCL;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Identity/Identity.API/Data/ApplicationDbContextSeed.cs;180;62;180;85
AY1VV_SijmjV2RhC7bCM;SonarQube;CODE_SMELL;external_roslyn:CA1829;INFO;0;;Services/Identity/Identity.API/Data/ApplicationDbContextSeed.cs;180;120;180;138
AY1VV_SijmjV2RhC7bCE;SonarQube;CODE_SMELL;csharpsquid:S112;MAJOR;20;cwe,error-handling;Services/Identity/Identity.API/Data/ApplicationDbContextSeed.cs;187;26;187;95
AY1VV_SijmjV2RhC7bCB;SonarQube;CODE_SMELL;csharpsquid:S1116;MINOR;2;unused;Services/Identity/Identity.API/Data/ApplicationDbContextSeed.cs;230;79;230;80
AY1VV_S7jmjV2RhC7bCP;SonarQube;CODE_SMELL;csharpsquid:S4144;MAJOR;15;confusing,duplicate,suspicious;Services/Identity/Identity.API/Devspaces/DevspacesRedirectUriValidator.cs;23;26;23;49
AY1VV_R3jmjV2RhC7bB0;SonarQube;CODE_SMELL;csharpsquid:S1075;MINOR;20;;Services/Identity/Identity.API/Program.cs;78;63;78;75
AY1VV_R3jmjV2RhC7bB1;SonarQube;CODE_SMELL;csharpsquid:S1075;MINOR;20;;Services/Identity/Identity.API/Program.cs;79;63;79;86
AY1VV_SSjmjV2RhC7bB9;SonarQube;CODE_SMELL;csharpsquid:S2933;MAJOR;2;confusing;Services/Identity/Identity.API/Services/EFLoginService.cs;9;45;9;57
AY1VV_SSjmjV2RhC7bB-;SonarQube;CODE_SMELL;csharpsquid:S2933;MAJOR;2;confusing;Services/Identity/Identity.API/Services/EFLoginService.cs;10;47;10;61
AY1VV_SIjmjV2RhC7bB2;SonarQube;CODE_SMELL;csharpsquid:S3928;MAJOR;2;;Services/Identity/Identity.API/Services/ProfileService.cs;25;51;25;101
AY1VV_SIjmjV2RhC7bB7;SonarQube;CODE_SMELL;external_roslyn:CA2208;INFO;0;;Services/Identity/Identity.API/Services/ProfileService.cs;25;51;25;101
AY1VV_SIjmjV2RhC7bB3;SonarQube;CODE_SMELL;csharpsquid:S2971;MAJOR;5;clumsy;Services/Identity/Identity.API/Services/ProfileService.cs;27;43;27;48
AY1VV_SIjmjV2RhC7bB4;SonarQube;CODE_SMELL;csharpsquid:S3928;MAJOR;2;;Services/Identity/Identity.API/Services/ProfileService.cs;39;51;39;101
AY1VV_SIjmjV2RhC7bB8;SonarQube;CODE_SMELL;external_roslyn:CA2208;INFO;0;;Services/Identity/Identity.API/Services/ProfileService.cs;39;51;39;101
AY1VV_SIjmjV2RhC7bB5;SonarQube;CODE_SMELL;csharpsquid:S2971;MAJOR;5;clumsy;Services/Identity/Identity.API/Services/ProfileService.cs;41;43;41;48
AY1VV_SIjmjV2RhC7bB6;SonarQube;CODE_SMELL;csharpsquid:S3776;CRITICAL;10;brain-overload;Services/Identity/Identity.API/Services/ProfileService.cs;66;35;66;52
AY1VV_RyjmjV2RhC7bBw;SonarQube;CODE_SMELL;csharpsquid:S125;MAJOR;5;unused;Services/Identity/Identity.API/Startup.cs;108;12;108;90
AY1VV_RyjmjV2RhC7bBx;SonarQube;CODE_SMELL;csharpsquid:S125;MAJOR;5;unused;Services/Identity/Identity.API/Startup.cs;122;12;122;76
AY1VV_QtjmjV2RhC7bBh;SonarQube;BUG;Web:FrameWithoutTitleCheck;MINOR;5;accessibility;Services/Identity/Identity.API/Views/Account/LoggedOut.cshtml;18;8;18;104
AY1VV_QXjmjV2RhC7bBd;SonarQube;BUG;Web:BoldAndItalicTagsCheck;MINOR;2;accessibility;Services/Identity/Identity.API/Views/Account/Login.cshtml;48;34;48;37
AY1VV_QXjmjV2RhC7bBe;SonarQube;BUG;Web:BoldAndItalicTagsCheck;MINOR;2;accessibility;Services/Identity/Identity.API/Views/Account/Login.cshtml;51;34;51;37
AY1VV_QkjmjV2RhC7bBg;SonarQube;BUG;Web:FieldsetWithoutLegendCheck;MINOR;5;accessibility;Services/Identity/Identity.API/Views/Account/Logout.cshtml;12;16;12;26
AY1VV_QejmjV2RhC7bBf;SonarQube;BUG;Web:UnsupportedTagsInHtml5Check;MAJOR;20;html5,obsolete,user-experience;Services/Identity/Identity.API/Views/Account/Redirecting.cshtml;2;22;2;30
AY1VV_Q9jmjV2RhC7bBj;SonarQube;BUG;Web:ItemTagNotWithinContainerTagCheck;MINOR;10;;Services/Identity/Identity.API/Views/Consent/_ScopeListItem.cshtml;2;0;2;28
AY1VV_RDjmjV2RhC7bBk;SonarQube;BUG;Web:ImgWithoutAltCheck;MINOR;5;accessibility,wcag2-a;Services/Identity/Identity.API/Views/Consent/Index.cshtml;7;41;7;73
AY1VV_Q1jmjV2RhC7bBi;SonarQube;BUG;Web:ImgWithoutAltCheck;MINOR;5;accessibility,wcag2-a;Services/Identity/Identity.API/Views/Home/Index.cshtml;4;16;4;51
AY1VV_QNjmjV2RhC7bBc;SonarQube;BUG;Web:S5254;MAJOR;0;accessibility,wcag2-a;Services/Identity/Identity.API/Views/Shared/_Layout.cshtml;1;0;1;6
AY1VV_PjjmjV2RhC7bBY;SonarQube;CODE_SMELL;css:S4666;MAJOR;1;;Services/Identity/Identity.API/wwwroot/css/site.css;53;0;53;6
AY1VV_PjjmjV2RhC7bBZ;SonarQube;CODE_SMELL;css:S4666;MAJOR;1;;Services/Identity/Identity.API/wwwroot/css/site.css;302;0;302;12
AY1VV_PjjmjV2RhC7bBW;SonarQube;BUG;css:S4656;MAJOR;1;;Services/Identity/Identity.API/wwwroot/css/site.css;419;0;419;24
AY1VV_PjjmjV2RhC7bBX;SonarQube;BUG;css:S4656;MAJOR;1;;Services/Identity/Identity.API/wwwroot/css/site.css;632;0;632;20
AY1VV_PjjmjV2RhC7bBV;SonarQube;CODE_SMELL;css:S4658;MAJOR;1;;Services/Identity/Identity.API/wwwroot/css/site.css;705;0;705;22
AY1VV_bfjmjV2RhC7bDn;SonarQube;CODE_SMELL;external_roslyn:CA2208;INFO;0;;Services/Ordering/Ordering.API/Application/Behaviors/TransactionBehaviour.cs;24;88;24;150
AY1VV_azjmjV2RhC7bDg;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Application/Commands/CancelOrderCommandHandler.cs;26;58;26;65
AY1VV_ZjjmjV2RhC7bDa;SonarQube;CODE_SMELL;csharpsquid:S107;MAJOR;20;brain-overload;Services/Ordering/Ordering.API/Application/Commands/CreateOrderCommand.cs;69;33;71;54
AY1VV_ZQjmjV2RhC7bDX;SonarQube;CODE_SMELL;csharpsquid:S4487;CRITICAL;5;cwe,unused;Services/Ordering/Ordering.API/Application/Commands/CreateOrderCommandHandler.cs;18;42;18;58
AY1VV_ZRjmjV2RhC7bDY;SonarQube;CODE_SMELL;csharpsquid:S4487;CRITICAL;5;cwe,unused;Services/Ordering/Ordering.API/Application/Commands/CreateOrderCommandHandler.cs;19;35;19;44
AY1VV_ZRjmjV2RhC7bDZ;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Application/Commands/CreateOrderCommandHandler.cs;37;58;37;65
AY1VV_bMjmjV2RhC7bDi;SonarQube;CODE_SMELL;csharpsquid:S1144;MAJOR;5;unused;Services/Ordering/Ordering.API/Application/Commands/CreateOrderDraftCommandHandler.cs;17;8;17;59
AY1VV_bMjmjV2RhC7bDm;SonarQube;CODE_SMELL;external_roslyn:CS0169;MAJOR;0;;Services/Ordering/Ordering.API/Application/Commands/CreateOrderDraftCommandHandler.cs;17;42;17;58
AY1VV_bMjmjV2RhC7bDj;SonarQube;CODE_SMELL;csharpsquid:S4487;CRITICAL;5;cwe,unused;Services/Ordering/Ordering.API/Application/Commands/CreateOrderDraftCommandHandler.cs;18;42;18;58
AY1VV_bMjmjV2RhC7bDk;SonarQube;CODE_SMELL;csharpsquid:S4487;CRITICAL;5;cwe,unused;Services/Ordering/Ordering.API/Application/Commands/CreateOrderDraftCommandHandler.cs;19;35;19;44
AY1VV_bMjmjV2RhC7bDl;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Application/Commands/CreateOrderDraftCommandHandler.cs;28;66;28;73
AY1VV_aJjmjV2RhC7bDd;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Application/Commands/IdentifiedCommandHandler.cs;48;60;48;67
AY1VV_ahjmjV2RhC7bDf;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Application/Commands/SetAwaitingValidationOrderStatusCommandHandler.cs;26;79;26;86
AY1VV_Z8jmjV2RhC7bDc;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Application/Commands/SetPaidOrderStatusCommandHandler.cs;26;65;26;72
AY1VV_aSjmjV2RhC7bDe;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Application/Commands/SetStockConfirmedOrderStatusCommandHandler.cs;26;75;26;82
AY1VV_bAjmjV2RhC7bDh;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Application/Commands/SetStockRejectedOrderStatusCommandHandler.cs;26;74;26;81
AY1VV_ZujmjV2RhC7bDb;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Application/Commands/ShipOrderCommandHandler.cs;26;56;26;63
AY1VV_YejmjV2RhC7bDU;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Application/DomainEventHandlers/BuyerAndPaymentMethodVerified/UpdateOrderWhenBuyerAndPaymentMethodVerifiedDomainEventHandler.cs;26;74;26;105
AY1VV_YrjmjV2RhC7bDV;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Application/DomainEventHandlers/OrderCancelled/OrderCancelledDomainEventHandler.cs;33;59;33;84
AY1VV_Y6jmjV2RhC7bDW;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Application/DomainEventHandlers/OrderGracePeriodConfirmed/OrderStatusChangedToAwaitingValidationDomainEventHandler.cs;33;83;33;132
AY1VV_XdjmjV2RhC7bDN;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Application/DomainEventHandlers/OrderPaid/OrderStatusChangedToPaidDomainEventHandler.cs;35;69;35;104
AY1VV_YBjmjV2RhC7bDS;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Application/DomainEventHandlers/OrderShipped/OrderShippedDomainEventHandler.cs;33;57;33;80
AY1VV_XojmjV2RhC7bDO;SonarQube;CODE_SMELL;csharpsquid:S125;MAJOR;5;unused;Services/Ordering/Ordering.API/Application/DomainEventHandlers/OrderStartedEvent/SendEmailToCustomerWhenOrderStartedDomainEventHandler.cs;11;8;11;11
AY1VV_XzjmjV2RhC7bDP;SonarQube;CODE_SMELL;csharpsquid:S4487;CRITICAL;5;cwe,unused;Services/Ordering/Ordering.API/Application/DomainEventHandlers/OrderStartedEvent/ValidateOrAddBuyerAggregateWhenOrderStartedDomainEventHandler.cs;18;42;18;58
AY1VV_XzjmjV2RhC7bDR;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Application/DomainEventHandlers/OrderStartedEvent/ValidateOrAddBuyerAggregateWhenOrderStartedDomainEventHandler.cs;33;57;33;74
AY1VV_XzjmjV2RhC7bDQ;SonarQube;CODE_SMELL;csharpsquid:S1125;MINOR;5;clumsy;Services/Ordering/Ordering.API/Application/DomainEventHandlers/OrderStartedEvent/ValidateOrAddBuyerAggregateWhenOrderStartedDomainEventHandler.cs;37;60;37;72
AY1VV_YPjmjV2RhC7bDT;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Application/DomainEventHandlers/OrderStockConfirmed/OrderStatusChangedToStockConfirmedDomainEventHandler.cs;33;79;33;124
AY1VV_VjjmjV2RhC7bDJ;SonarQube;CODE_SMELL;csharpsquid:S107;MAJOR;20;brain-overload;Services/Ordering/Ordering.API/Application/IntegrationEvents/Events/UserCheckoutAcceptedIntegrationEvent.cs;38;51;41;34
AY1VV_WtjmjV2RhC7bDK;SonarQube;CODE_SMELL;csharpsquid:S1450;MINOR;5;pitfall;Services/Ordering/Ordering.API/Application/IntegrationEvents/OrderingIntegrationEventService.cs;15;73;15;107
AY1VV_XNjmjV2RhC7bDL;SonarQube;CODE_SMELL;csharpsquid:S2933;MAJOR;2;confusing;Services/Ordering/Ordering.API/Application/Queries/OrderQueries.cs;11;23;11;40
AY1VV_XNjmjV2RhC7bDM;SonarQube;CODE_SMELL;external_roslyn:CA1822;INFO;0;;Services/Ordering/Ordering.API/Application/Queries/OrderQueries.cs;71;22;71;35
AY1VV_dsjmjV2RhC7bD7;SonarQube;CODE_SMELL;csharpsquid:S1135;INFO;0;cwe;Services/Ordering/Ordering.API/Controllers/OrdersController.cs;106;18;106;22
AY1VV_dsjmjV2RhC7bD6;SonarQube;CODE_SMELL;csharpsquid:S125;MAJOR;5;unused;Services/Ordering/Ordering.API/Controllers/OrdersController.cs;107;16;107;92
AY1VV_eBjmjV2RhC7bD8;SonarQube;CODE_SMELL;csharpsquid:S927;CRITICAL;10;suspicious;Services/Ordering/Ordering.API/Grpc/OrderingService.cs;24;105;24;128
