id;source;type;rule;severity;debt;tags;file;startLine;startColumn;endLine;endColumn
AY_Oq4InK2zjGMHF6PgC;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;65;0;65;51
AY_Oq4InK2zjGMHF6Pf9;SonarQube;CODE_SMELL;java:S1948;CRITICAL;30;cwe,serialization;src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;92;17;92;21
AY_Oq4InK2zjGMHF6Pf-;SonarQube;CODE_SMELL;java:S1948;CRITICAL;30;cwe,serialization;src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;99;24;99;35
AY_Oq4InK2zjGMHF6Pf_;SonarQube;CODE_SMELL;java:S5993;MAJOR;2;design;src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;114;4;114;10
AY_Oq4InK2zjGMHF6PgD;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;123;0;123;73
AY_Oq4InK2zjGMHF6PgA;SonarQube;CODE_SMELL;java:S5993;MAJOR;2;design;src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;124;4;124;10
AY_Oq4InK2zjGMHF6PgE;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;134;0;134;73
AY_Oq4InK2zjGMHF6PgB;SonarQube;CODE_SMELL;java:S5993;MAJOR;2;design;src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;136;4;136;10
AY_Oq4InK2zjGMHF6PgF;SonarQube;CODE_SMELL;java:S2975;BLOCKER;30;suspicious;src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;148;18;148;23
AY_Oq4InK2zjGMHF6PgI;SonarQube;CODE_SMELL;java:S1182;MINOR;20;cert,convention,cwe;src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;148;18;148;23
AY_Oq4InK2zjGMHF6PgG;SonarQube;CODE_SMELL;java:S1874;MINOR;15;cert,cwe,obsolete;src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;150;35;150;46
AY_Oq4InK2zjGMHF6PgH;SonarQube;BUG;java:S2225;MAJOR;5;cert,cwe;src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;154;15;154;19
AY_Oq4InK2zjGMHF6PgJ;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;213;0;213;65
AY_Oq4InK2zjGMHF6PgK;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/api/AbstractArgoJPanel.java;221;0;221;65
AY_Oq4IfK2zjGMHF6Pfz;SonarQube;CODE_SMELL;java:S1133;INFO;10;obsolete;src/argouml-app/src/org/argouml/application/api/Argo.java;68;31;68;38
AY_Oq4IfK2zjGMHF6Pfx;SonarQube;CODE_SMELL;java:S1192;CRITICAL;10;design;src/argouml-app/src/org/argouml/application/api/Argo.java;92;23;92;32
AY_Oq4IfK2zjGMHF6Pfu;SonarQube;CODE_SMELL;java:S1192;CRITICAL;8;design;src/argouml-app/src/org/argouml/application/api/Argo.java;92;34;92;46
AY_Oq4IfK2zjGMHF6Pfw;SonarQube;CODE_SMELL;java:S1192;CRITICAL;36;design;src/argouml-app/src/org/argouml/application/api/Argo.java;116;23;116;31
AY_Oq4IfK2zjGMHF6Pfv;SonarQube;CODE_SMELL;java:S1192;CRITICAL;16;design;src/argouml-app/src/org/argouml/application/api/Argo.java;128;33;128;40
AY_Oq4IfK2zjGMHF6Pft;SonarQube;CODE_SMELL;java:S1192;CRITICAL;8;design;src/argouml-app/src/org/argouml/application/api/Argo.java;134;33;134;41
AY_Oq4IfK2zjGMHF6Pfy;SonarQube;CODE_SMELL;java:S1192;CRITICAL;12;design;src/argouml-app/src/org/argouml/application/api/Argo.java;231;23;231;31
AY_Oq4IfK2zjGMHF6Pf0;SonarQube;CODE_SMELL;java:S1133;INFO;10;obsolete;src/argouml-app/src/org/argouml/application/api/Argo.java;360;31;360;52
AY_Oq4IfK2zjGMHF6Pf1;SonarQube;CODE_SMELL;java:S125;MAJOR;5;unused;src/argouml-app/src/org/argouml/application/api/Argo.java;392;4;392;50
AY_Oq4IfK2zjGMHF6Pf2;SonarQube;CODE_SMELL;java:S125;MAJOR;5;unused;src/argouml-app/src/org/argouml/application/api/Argo.java;410;14;410;79
AY_Oq4IfK2zjGMHF6Pf3;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/api/Argo.java;411;0;411;69
AY_Oq4IfK2zjGMHF6Pf4;SonarQube;CODE_SMELL;java:S3400;MINOR;5;confusing;src/argouml-app/src/org/argouml/application/api/Argo.java;421;15;421;22
AY_Oq4IkK2zjGMHF6Pf5;SonarQube;BUG;Web:S5254;MAJOR;0;accessibility,wcag2-a;src/argouml-app/src/org/argouml/application/api/package.html;1;0;1;6
AY_Oq4IkK2zjGMHF6Pf6;SonarQube;CODE_SMELL;Web:S1827;MAJOR;5;html5,obsolete;src/argouml-app/src/org/argouml/application/api/package.html;29;0;29;22
AY_Oq4IkK2zjGMHF6Pf7;SonarQube;CODE_SMELL;Web:S1827;MAJOR;5;html5,obsolete;src/argouml-app/src/org/argouml/application/api/package.html;35;5;35;26
AY_Oq4IkK2zjGMHF6Pf8;SonarQube;CODE_SMELL;Web:S1827;MAJOR;5;html5,obsolete;src/argouml-app/src/org/argouml/application/api/package.html;39;5;39;23
AY_Oq4I_K2zjGMHF6PgU;SonarQube;CODE_SMELL;java:S1161;MAJOR;5;bad-practice;src/argouml-app/src/org/argouml/application/events/ArgoDiagramAppearanceEvent.java;61;15;61;33
AY_Oq4I6K2zjGMHF6PgR;SonarQube;CODE_SMELL;java:S5993;MAJOR;2;design;src/argouml-app/src/org/argouml/application/events/ArgoEvent.java;59;4;59;10
AY_Oq4I6K2zjGMHF6PgS;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/events/ArgoEvent.java;79;0;79;43
AY_Oq4I6K2zjGMHF6PgT;SonarQube;CODE_SMELL;java:S1161;MAJOR;5;bad-practice;src/argouml-app/src/org/argouml/application/events/ArgoEvent.java;94;18;94;26
AY_Oq4JDK2zjGMHF6Pgd;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;53;0;53;80
AY_Oq4JDK2zjGMHF6Pge;SonarQube;CODE_SMELL;java:S2293;MINOR;1;clumsy;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;125;37;125;43
AY_Oq4JDK2zjGMHF6Pgf;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;135;0;135;73
AY_Oq4JDK2zjGMHF6Pgg;SonarQube;CODE_SMELL;java:S2293;MINOR;1;clumsy;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;146;49;146;55
AY_Oq4JDK2zjGMHF6Pgh;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;148;0;148;76
AY_Oq4JDK2zjGMHF6Pgi;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;157;0;157;76
AY_Oq4JDK2zjGMHF6Pgj;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;172;0;172;76
AY_Oq4JDK2zjGMHF6Pgk;SonarQube;CODE_SMELL;java:S3457;MAJOR;10;cert,confusing;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;222;12;222;74
AY_Oq4JDK2zjGMHF6PgV;SonarQube;CODE_SMELL;java:S1192;CRITICAL;14;design;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;222;34;222;50
AY_Oq4JDK2zjGMHF6Pgl;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;230;0;230;76
AY_Oq4JDK2zjGMHF6Pgc;SonarQube;CODE_SMELL;java:S1301;MINOR;5;bad-practice;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;252;8;252;14
AY_Oq4JDK2zjGMHF6Pgm;SonarQube;CODE_SMELL;java:S3457;MAJOR;10;cert,confusing;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;257;12;257;74
AY_Oq4JDK2zjGMHF6Pgn;SonarQube;CODE_SMELL;java:S3457;MAJOR;10;cert,confusing;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;281;12;281;74
AY_Oq4JDK2zjGMHF6Pgo;SonarQube;CODE_SMELL;java:S3457;MAJOR;10;cert,confusing;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;318;12;318;74
AY_Oq4JDK2zjGMHF6Pgp;SonarQube;CODE_SMELL;java:S3457;MAJOR;10;cert,confusing;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;342;12;342;74
AY_Oq4JDK2zjGMHF6Pgq;SonarQube;CODE_SMELL;java:S3457;MAJOR;10;cert,confusing;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;370;12;370;74
AY_Oq4JDK2zjGMHF6Pgr;SonarQube;CODE_SMELL;java:S3776;CRITICAL;34;brain-overload;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;375;17;375;32
AY_Oq4JDK2zjGMHF6PgW;SonarQube;CODE_SMELL;java:S1066;MAJOR;5;clumsy;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;392;16;392;18
AY_Oq4JDK2zjGMHF6PgX;SonarQube;CODE_SMELL;java:S1066;MAJOR;5;clumsy;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;401;16;401;18
AY_Oq4JDK2zjGMHF6PgY;SonarQube;CODE_SMELL;java:S1066;MAJOR;5;clumsy;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;409;16;409;18
AY_Oq4JDK2zjGMHF6PgZ;SonarQube;CODE_SMELL;java:S1066;MAJOR;5;clumsy;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;416;16;416;18
AY_Oq4JDK2zjGMHF6Pga;SonarQube;CODE_SMELL;java:S1066;MAJOR;5;clumsy;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;424;16;424;18
AY_Oq4JDK2zjGMHF6Pgb;SonarQube;CODE_SMELL;java:S1066;MAJOR;5;clumsy;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;432;16;432;18
AY_Oq4JDK2zjGMHF6Pgs;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;457;0;457;79
AY_Oq4JDK2zjGMHF6Pgt;SonarQube;CODE_SMELL;java:S2293;MINOR;1;clumsy;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;460;45;460;51
AY_Oq4JDK2zjGMHF6Pgu;SonarQube;CODE_SMELL;java:S1871;MAJOR;10;design,suspicious;src/argouml-app/src/org/argouml/application/events/ArgoEventPump.java;467;68;469;13
AY_Oq4I1K2zjGMHF6PgP;SonarQube;CODE_SMELL;java:S1214;CRITICAL;10;bad-practice;src/argouml-app/src/org/argouml/application/events/ArgoEventTypes.java;46;17;46;31
AY_Oq4I3K2zjGMHF6PgQ;SonarQube;CODE_SMELL;java:S1161;MAJOR;5;bad-practice;src/argouml-app/src/org/argouml/application/events/ArgoGeneratorEvent.java;59;15;59;33
AY_Oq4IrK2zjGMHF6PgL;SonarQube;CODE_SMELL;java:S1161;MAJOR;5;bad-practice;src/argouml-app/src/org/argouml/application/events/ArgoNotationEvent.java;59;15;59;33
AY_Oq4IzK2zjGMHF6PgO;SonarQube;CODE_SMELL;java:S1161;MAJOR;5;bad-practice;src/argouml-app/src/org/argouml/application/events/ArgoProfileEvent.java;61;15;61;33
AY_Oq4IwK2zjGMHF6PgM;SonarQube;BUG;Web:S5254;MAJOR;0;accessibility,wcag2-a;src/argouml-app/src/org/argouml/application/events/package.html;1;0;1;6
AY_Oq4IwK2zjGMHF6PgN;SonarQube;CODE_SMELL;Web:S1827;MAJOR;5;html5,obsolete;src/argouml-app/src/org/argouml/application/events/package.html;29;0;29;22
AY_Oq4JTK2zjGMHF6PhA;SonarQube;BUG;Web:S5254;MAJOR;0;accessibility,wcag2-a;src/argouml-app/src/org/argouml/application/helpers/package.html;1;0;1;6
AY_Oq4JTK2zjGMHF6PhB;SonarQube;CODE_SMELL;Web:S1827;MAJOR;5;html5,obsolete;src/argouml-app/src/org/argouml/application/helpers/package.html;29;0;29;22
AY_Oq4JPK2zjGMHF6Pg7;SonarQube;CODE_SMELL;java:S1118;MAJOR;5;design;src/argouml-app/src/org/argouml/application/helpers/ResourceLoader.java;64;6;64;20
AY_Oq4JPK2zjGMHF6Pg8;SonarQube;CODE_SMELL;java:S2293;MINOR;1;clumsy;src/argouml-app/src/org/argouml/application/helpers/ResourceLoader.java;66;19;66;33
AY_Oq4JPK2zjGMHF6Pg9;SonarQube;CODE_SMELL;java:S2293;MINOR;1;clumsy;src/argouml-app/src/org/argouml/application/helpers/ResourceLoader.java;67;65;67;73
AY_Oq4JPK2zjGMHF6Pg-;SonarQube;CODE_SMELL;java:S2293;MINOR;1;clumsy;src/argouml-app/src/org/argouml/application/helpers/ResourceLoader.java;68;66;68;74
AY_Oq4JPK2zjGMHF6Pg2;SonarQube;CODE_SMELL;java:S3740;MAJOR;5;pitfall;src/argouml-app/src/org/argouml/application/helpers/ResourceLoader.java;129;13;129;21
AY_Oq4JPK2zjGMHF6Pg3;SonarQube;CODE_SMELL;java:S3740;MAJOR;5;pitfall;src/argouml-app/src/org/argouml/application/helpers/ResourceLoader.java;132;17;132;25
AY_Oq4JPK2zjGMHF6Pg_;SonarQube;CODE_SMELL;java:S125;MAJOR;5;unused;src/argouml-app/src/org/argouml/application/helpers/ResourceLoader.java;136;3;136;67
AY_Oq4JPK2zjGMHF6Pg4;SonarQube;CODE_SMELL;java:S3740;MAJOR;5;pitfall;src/argouml-app/src/org/argouml/application/helpers/ResourceLoader.java;188;13;188;21
AY_Oq4JPK2zjGMHF6Pg5;SonarQube;CODE_SMELL;java:S3740;MAJOR;5;pitfall;src/argouml-app/src/org/argouml/application/helpers/ResourceLoader.java;203;13;203;21
AY_Oq4JPK2zjGMHF6Pg6;SonarQube;CODE_SMELL;java:S1149;MAJOR;20;performance;src/argouml-app/src/org/argouml/application/helpers/ResourceLoader.java;243;8;243;20
AY_Oq4JWK2zjGMHF6PhF;SonarQube;CODE_SMELL;java:S1149;MAJOR;20;performance;src/argouml-app/src/org/argouml/application/helpers/ResourceLoaderWrapper.java;88;12;88;34
AY_Oq4JWK2zjGMHF6PhD;SonarQube;CODE_SMELL;java:S3740;MAJOR;5;pitfall;src/argouml-app/src/org/argouml/application/helpers/ResourceLoaderWrapper.java;88;22;88;27
AY_Oq4JWK2zjGMHF6PhG;SonarQube;CODE_SMELL;java:S2293;MINOR;1;clumsy;src/argouml-app/src/org/argouml/application/helpers/ResourceLoaderWrapper.java;88;60;88;73
AY_Oq4JWK2zjGMHF6PhE;SonarQube;CODE_SMELL;java:S3740;MAJOR;5;pitfall;src/argouml-app/src/org/argouml/application/helpers/ResourceLoaderWrapper.java;88;61;88;66
AY_Oq4JWK2zjGMHF6PhH;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/helpers/ResourceLoaderWrapper.java;164;0;164;77
AY_Oq4JWK2zjGMHF6PhJ;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/helpers/ResourceLoaderWrapper.java;244;0;244;73
AY_Oq4JWK2zjGMHF6PhI;SonarQube;CODE_SMELL;java:S3776;CRITICAL;18;brain-overload;src/argouml-app/src/org/argouml/application/helpers/ResourceLoaderWrapper.java;248;16;248;26
AY_Oq4JWK2zjGMHF6PhK;SonarQube;CODE_SMELL;java:S125;MAJOR;5;unused;src/argouml-app/src/org/argouml/application/helpers/ResourceLoaderWrapper.java;286;19;286;59
AY_Oq4JWK2zjGMHF6PhL;SonarQube;CODE_SMELL;java:S3457;MAJOR;10;cert,confusing;src/argouml-app/src/org/argouml/application/helpers/ResourceLoaderWrapper.java;312;28;312;38
AY_Oq4JWK2zjGMHF6PhM;SonarQube;CODE_SMELL;java:S2293;MINOR;1;clumsy;src/argouml-app/src/org/argouml/application/helpers/ResourceLoaderWrapper.java;331;59;331;75
AY_Oq4JfK2zjGMHF6PhX;SonarQube;CODE_SMELL;java:S2293;MINOR;1;clumsy;src/argouml-app/src/org/argouml/application/Main.java;129;65;129;75
AY_Oq4JfK2zjGMHF6Phb;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/Main.java;186;0;186;75
AY_Oq4JfK2zjGMHF6Phc;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;191;16;191;26
AY_Oq4JfK2zjGMHF6PhY;SonarQube;CODE_SMELL;java:S1854;MAJOR;15;cert,cwe,unused;src/argouml-app/src/org/argouml/application/Main.java;222;23;222;29
AY_Oq4JfK2zjGMHF6PhV;SonarQube;CODE_SMELL;java:S3740;MAJOR;5;pitfall;src/argouml-app/src/org/argouml/application/Main.java;241;17;241;28
AY_Oq4JfK2zjGMHF6PhZ;SonarQube;CODE_SMELL;java:S1854;MAJOR;15;cert,cwe,unused;src/argouml-app/src/org/argouml/application/Main.java;246;15;246;21
AY_Oq4JfK2zjGMHF6Phd;SonarQube;CODE_SMELL;java:S125;MAJOR;5;unused;src/argouml-app/src/org/argouml/application/Main.java;261;14;261;67
AY_Oq4JfK2zjGMHF6Pha;SonarQube;CODE_SMELL;java:S1181;MAJOR;20;bad-practice,cert,cppcoreguidelines,cwe,error-handling;src/argouml-app/src/org/argouml/application/Main.java;263;17;263;26
AY_Oq4JfK2zjGMHF6Phe;SonarQube;CODE_SMELL;java:S3776;CRITICAL;15;brain-overload;src/argouml-app/src/org/argouml/application/Main.java;332;24;332;40
AY_Oq4JfK2zjGMHF6Phf;SonarQube;CODE_SMELL;java:S2293;MINOR;1;clumsy;src/argouml-app/src/org/argouml/application/Main.java;336;32;336;40
AY_Oq4JfK2zjGMHF6PhQ;SonarQube;CODE_SMELL;java:S127;MAJOR;10;pitfall;src/argouml-app/src/org/argouml/application/Main.java;359;20;359;21
AY_Oq4JfK2zjGMHF6PhR;SonarQube;CODE_SMELL;java:S127;MAJOR;10;pitfall;src/argouml-app/src/org/argouml/application/Main.java;363;20;363;21
AY_Oq4JfK2zjGMHF6PhS;SonarQube;CODE_SMELL;java:S127;MAJOR;10;pitfall;src/argouml-app/src/org/argouml/application/Main.java;368;41;368;42
AY_Oq4JfK2zjGMHF6Phg;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/Main.java;371;0;371;72
AY_Oq4JfK2zjGMHF6PhT;SonarQube;CODE_SMELL;java:S127;MAJOR;10;pitfall;src/argouml-app/src/org/argouml/application/Main.java;375;39;375;40
AY_Oq4JfK2zjGMHF6Phh;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;386;20;386;30
AY_Oq4JfK2zjGMHF6Phi;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;391;20;391;30
AY_Oq4JfK2zjGMHF6Phj;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;458;12;458;22
AY_Oq4JfK2zjGMHF6Phk;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;484;12;484;22
AY_Oq4JfK2zjGMHF6Phl;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;485;12;485;22
AY_Oq4JfK2zjGMHF6Phm;SonarQube;CODE_SMELL;java:S1874;MINOR;15;cert,cwe,obsolete;src/argouml-app/src/org/argouml/application/Main.java;498;36;498;53
AY_Oq4JfK2zjGMHF6Phn;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;544;8;544;18
AY_Oq4JfK2zjGMHF6Pho;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;545;8;545;18
AY_Oq4JfK2zjGMHF6Php;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;546;8;546;18
AY_Oq4JfK2zjGMHF6Phq;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;548;8;548;18
AY_Oq4JfK2zjGMHF6Phr;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;549;8;549;18
AY_Oq4JfK2zjGMHF6Phs;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;550;8;550;18
AY_Oq4JfK2zjGMHF6Pht;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;551;8;551;18
AY_Oq4JfK2zjGMHF6Phu;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;552;8;552;18
AY_Oq4JfK2zjGMHF6Phw;SonarQube;CODE_SMELL;java:S1135;INFO;0;cwe;src/argouml-app/src/org/argouml/application/Main.java;553;0;553;46
AY_Oq4JfK2zjGMHF6Phv;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;557;8;557;18
AY_Oq4JfK2zjGMHF6Phx;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;558;8;558;18
AY_Oq4JfK2zjGMHF6Phy;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;560;8;560;18
AY_Oq4JfK2zjGMHF6Phz;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;562;8;562;18
AY_Oq4JfK2zjGMHF6Ph0;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;578;12;578;22
AY_Oq4JfK2zjGMHF6Ph1;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;594;12;594;22
AY_Oq4JfK2zjGMHF6Ph2;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;595;30;595;40
AY_Oq4JfK2zjGMHF6Ph3;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;596;12;596;22
AY_Oq4JfK2zjGMHF6Ph4;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;598;12;598;22
AY_Oq4JfK2zjGMHF6Ph5;SonarQube;CODE_SMELL;java:S125;MAJOR;5;unused;src/argouml-app/src/org/argouml/application/Main.java;623;10;623;30
AY_Oq4JfK2zjGMHF6Ph6;SonarQube;CODE_SMELL;java:S3776;CRITICAL;10;brain-overload;src/argouml-app/src/org/argouml/application/Main.java;637;24;637;47
AY_Oq4JfK2zjGMHF6PhU;SonarQube;CODE_SMELL;java:S135;MINOR;60;brain-overload;src/argouml-app/src/org/argouml/application/Main.java;638;8;638;11
AY_Oq4JfK2zjGMHF6PhW;SonarQube;CODE_SMELL;java:S3740;MAJOR;5;pitfall;src/argouml-app/src/org/argouml/application/Main.java;653;12;653;17
AY_Oq4JfK2zjGMHF6Ph7;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;657;16;657;26
AY_Oq4JfK2zjGMHF6Ph8;SonarQube;CODE_SMELL;java:S1874;MINOR;15;cert,cwe,obsolete;src/argouml-app/src/org/argouml/application/Main.java;664;22;664;33
AY_Oq4JfK2zjGMHF6Ph9;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;666;16;666;26
AY_Oq4JfK2zjGMHF6Ph-;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;671;16;671;26
AY_Oq4JfK2zjGMHF6Ph_;SonarQube;CODE_SMELL;java:S4201;MINOR;5;redundant;src/argouml-app/src/org/argouml/application/Main.java;678;16;678;25
AY_Oq4JfK2zjGMHF6PiA;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;679;16;679;26
AY_Oq4JfK2zjGMHF6PiB;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;686;12;686;22
AY_Oq4JfK2zjGMHF6PiC;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;692;16;692;26
AY_Oq4JfK2zjGMHF6PiD;SonarQube;CODE_SMELL;java:S106;MAJOR;10;bad-practice,cert,owasp-a3;src/argouml-app/src/org/argouml/application/Main.java;697;16;697;26
AY_Oq4JfK2zjGMHF6PiE;SonarQube;CODE_SMELL;java:S125;MAJOR;5;unused;src/argouml-app/src/org/argouml/application/Main.java;754;10;754;66
AY_Oq4JfK2zjGMHF6PiF;SonarQube;CODE_SMELL;java:S125;MAJOR;5;unused;src/argouml-app/src/org/argouml/application/Main.java;782;11;782;25
AY_Oq4JfK2zjGMHF6PiG;SonarQube;BUG;java:S2142;MAJOR;15;cwe,error-handling,multi-threading;src/argouml-app/src/org/argouml/application/Main.java;802;29;802;51
AY_Oq4JfK2zjGMHF6PiH;SonarQube;CODE_SMELL;java:S108;MAJOR;5;suspicious;src/argouml-app/src/org/argouml/application/Main.java;802;53;802;54
AY_Oq4JfK2zjGMHF6PiI;SonarQube;BUG;java:S2142;MAJOR;15;cwe,error-handling,multi-threading;src/argouml-app/src/org/argouml/application/Main.java;909;17;909;29
AY_Oq4JfK2zjGMHF6PiJ;SonarQube;BUG;java:S2142;MAJOR;15;cwe,error-handling,multi-threading;src/argouml-app/src/org/argouml/application/Main.java;916;21;916;33
AY_Oq4JbK2zjGMHF6PhO;SonarQube;BUG;Web:S5254;MAJOR;0;accessibility,wcag2-a;src/argouml-app/src/org/argouml/application/package.html;1;0;1;6
AY_Oq4JbK2zjGMHF6PhP;SonarQube;CODE_SMELL;Web:S1827;MAJOR;5;html5,obsolete;src/argouml-app/src/org/argouml/application/package.html;29;0;29;22
