id;source;type;rule;severity;file;startLine;startColumn;endLine;endColumn
6ecf03d1-4d3d-4707-82c7-a4450d766e60;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;app/code/Magento/MessageQueue/Test/Unit/Model/Cron/ConsumersRunnerTest.php;175;20;175;23
ea2dbb72-1058-43c4-b8b3-812d507eda8a;Snyk;VULNERABILITY;javascript/UseNumberIsNan;MAJOR;app/code/Magento/Msrp/view/base/web/js/msrp.js;199;43;199;48
a29b746f-cc40-41c5-99c7-6b6a91b5c75b;Snyk;VULNERABILITY;javascript/UseNumberIsNan;MAJOR;app/code/Magento/Msrp/view/base/web/js/msrp.js;213;43;213;48
8c4ece56-3372-4a6a-9b1a-af238f765a38;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Multishipping/Controller/Checkout/Overview.php;53;13;53;73
7cb65152-185e-48c9-abc6-c8f0bfdd97de;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Multishipping/Controller/Checkout/OverviewPost.php;169;13;169;36
e83b2635-14d2-4488-9989-ac6c89200aae;Snyk;VULNERABILITY;javascript/DuplicateIfBody;MAJOR;app/code/Magento/Multishipping/view/frontend/web/js/payment.js;89;70;91;14
e1c75f35-1718-4ee3-bbdf-6faf5b73bfd2;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/NewRelicReporting/Model/Apm/Deployments.php;114;13;114;36
8b4ac0bb-88ea-4a1e-9571-f38a43dc4cb9;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/NewRelicReporting/Plugin/StatePlugin.php;67;13;67;36
4a774a32-8215-44de-adc4-f101513f1fa8;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Newsletter/Model/Plugin/CustomerPlugin.php;308;17;308;37
d02945fc-0f7e-42ad-9e21-7d4d1d731cbc;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Newsletter/Model/SubscriptionManager.php;337;13;337;36
4b60be36-9f4c-452f-aaf3-c71eb1ee2121;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/OfflineShipping/Model/ResourceModel/Carrier/Tablerate.php;283;13;283;36
d921fd4c-9993-4458-a3ce-d3e9f2cce2c9;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/OfflineShipping/Model/ResourceModel/Carrier/Tablerate.php;322;13;322;36
ada7551b-5deb-499c-a94c-7a5c83d9c4c4;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/OpenSearch/SearchAdapter/Adapter.php;146;13;146;36
66ba15b7-a165-4ee8-8a17-5c0852a494e3;Snyk;VULNERABILITY;php/InsecureHash;MINOR;app/code/Magento/PageCache/Model/App/Request/Http/IdentifierForSave.php;49;16;49;20
0a8aaa95-4361-4569-a712-04cfaa1b6e76;Snyk;VULNERABILITY;php/HardcodedNonCryptoSecret/test;MINOR;app/code/Magento/PageCache/Test/Unit/App/CacheIdentifierPluginTest.php;149;9;149;63
0058d926-0f0e-4553-88cc-a18a0c89e306;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;app/code/Magento/PageCache/Test/Unit/Model/App/Request/Http/IdentifierForSaveTest.php;112;13;112;17
2730a02e-df21-4159-af1d-1fb4c9136b27;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Payment/Model/CcConfig.php;161;13;161;36
fb833ac1-496e-40e4-9626-e51364107fd7;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Payment/Model/IframeConfigProvider.php;183;13;183;36
822d40be-8f16-490c-bbec-977f4a9bd0a3;Snyk;VULNERABILITY;javascript/AttrAccessOnNull;MAJOR;app/code/Magento/Payment/view/adminhtml/web/js/transparent.js;173;31;173;36
72668f7c-7e9c-48c2-b4cd-9616fe27e3eb;Snyk;VULNERABILITY;javascript/AttrAccessOnNull;MAJOR;app/code/Magento/Payment/view/adminhtml/web/js/transparent.js;178;27;178;36
e67e1459-a063-48b9-bad1-20e18bc2189b;Snyk;VULNERABILITY;javascript/AttrAccessOnNull;MAJOR;app/code/Magento/Payment/view/adminhtml/web/js/transparent.js;179;27;179;32
43294825-1f66-457e-85e9-37cd23739aaa;Snyk;VULNERABILITY;javascript/UseNumberIsNan;MAJOR;app/code/Magento/Payment/view/base/web/js/model/credit-card-validation/expiration-date-validator/expiration-month-validator.js;33;13;33;18
1841ae05-5bff-432e-bfdb-2e2a30ddd352;Snyk;VULNERABILITY;javascript/AttrAccessOnNull;MAJOR;app/code/Magento/Payment/view/frontend/web/js/transparent.js;196;31;196;36
da5892aa-fb1e-4e13-b780-3421d3009214;Snyk;VULNERABILITY;javascript/AttrAccessOnNull;MAJOR;app/code/Magento/Payment/view/frontend/web/js/transparent.js;201;27;201;36
22de6d0d-4ebd-4391-9550-ae617a376258;Snyk;VULNERABILITY;javascript/AttrAccessOnNull;MAJOR;app/code/Magento/Payment/view/frontend/web/js/transparent.js;202;27;202;32
d1fe4082-99e3-44e9-a91b-db443f2ab9a9;Snyk;VULNERABILITY;javascript/WrongNumberOfArguments;MAJOR;app/code/Magento/Payment/view/frontend/web/js/view/payment/iframe.js;172;13;172;25
fcc7641b-b3dc-4dda-aab7-576b5a26d730;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Paypal/Controller/Express/AbstractExpress/ShippingOptionsCallback.php;75;13;75;82
2a28cdd4-23d0-4324-8efd-05aaf0b39f07;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Paypal/Controller/Express/GetToken.php;102;13;102;36
bfcd101d-7712-4b8c-8a33-e7b6694f8dfc;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Paypal/Controller/Express/GetTokenData.php;153;13;153;36
a017d8f7-4e02-4baa-bb88-38fe95d84f20;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Paypal/Controller/Express/GetTokenData.php;158;13;158;36
4b01494d-7984-411a-a341-94094a48b9dd;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Paypal/Controller/Ipn/Index.php;97;13;97;37
2f66504f-fd44-44d9-9e6c-ee7d37ee65e9;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Paypal/Controller/Ipn/Index.php;103;13;103;37
15f9b3f6-1a96-411c-84b0-4d75db5e4c30;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Paypal/Controller/Payflow/SilentPost.php;46;17;46;41
8733bc93-e842-43db-8f05-0ae3cab6757c;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Paypal/Model/AbstractIpn.php;186;13;186;33
0bb51a48-d83b-4875-8b64-841cd8c03fd8;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Paypal/Model/Express/Checkout.php;389;21;389;45
f082bb95-b239-48fa-b784-0996f664133e;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Paypal/Model/Express/Checkout.php;827;21;827;45
d11f5b0e-e3ad-4421-9826-ebd330d403b4;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Paypal/Model/Payflow/Service/Gateway.php;108;13;108;29
cd51500d-807d-47a7-afe7-bdda155c86e6;Snyk;VULNERABILITY;php/InsecureHash;MINOR;app/code/Magento/Paypal/Model/Payflowlink.php;565;23;565;26
e357cbf2-5e20-454c-9d24-0b29d0c5c480;Snyk;VULNERABILITY;javascript/PromiseNotCaughtGeneral;MINOR;app/code/Magento/Paypal/view/frontend/web/js/in-context/express-checkout-smart-buttons.js;30;93;30;97
a7239ebb-0249-4ba6-b41e-058d15e1ac16;Snyk;VULNERABILITY;javascript/PromiseNotCaughtGeneral;MINOR;app/code/Magento/Paypal/view/frontend/web/js/in-context/express-checkout-smart-buttons.js;57;18;57;22
90a56cfa-dc55-413e-8fb9-69206a99d80b;Snyk;VULNERABILITY;javascript/OR;MAJOR;app/code/Magento/Paypal/view/frontend/web/js/order-review.js;167;36;167;44
97cf53b1-d22d-4900-8618-ed497e09c73c;Snyk;VULNERABILITY;javascript/DOMXSS;MAJOR;app/code/Magento/Paypal/view/frontend/web/js/order-review.js;305;37;305;41
d8821bb3-cca8-4e3f-ad1e-e69efdc548ec;Snyk;VULNERABILITY;javascript/DOMXSS;MAJOR;app/code/Magento/Paypal/view/frontend/web/js/order-review.js;316;37;316;41
44aa48b3-519e-4750-a91c-122a3f5457a6;Snyk;VULNERABILITY;javascript/DOMXSS;MAJOR;app/code/Magento/Paypal/view/frontend/web/js/order-review.js;351;70;351;74
3399a123-1cce-4d30-8636-ec0f492e380e;Snyk;VULNERABILITY;javascript/PromiseNotCaughtGeneral;MINOR;app/code/Magento/Paypal/view/frontend/web/js/view/paylater.js;62;22;62;26
2b427821-820a-4407-9f9a-57a85720e39e;Snyk;VULNERABILITY;javascript/AttrAccessOnNull;MAJOR;app/code/Magento/ProductVideo/view/adminhtml/web/js/new-video-dialog.js;266;62;266;66
5267ff9e-684c-47fa-8cac-1f9d61c500b0;Snyk;VULNERABILITY;javascript/WrongNumberOfArguments;MAJOR;app/code/Magento/ProductVideo/view/adminhtml/web/js/new-video-dialog.js;391;13;391;37
e25e498c-1147-4a6a-91e1-19b55cfec369;Snyk;VULNERABILITY;javascript/WrongNumberOfArguments;MAJOR;app/code/Magento/ProductVideo/view/adminhtml/web/js/new-video-dialog.js;399;21;399;45
48f1ced6-294e-4708-8e67-1a3f7b943cd7;Snyk;VULNERABILITY;javascript/WrongNumberOfArguments;MAJOR;app/code/Magento/ProductVideo/view/adminhtml/web/js/new-video-dialog.js;566;13;566;37
0b7e0436-8a38-4dbc-abce-bcb5a6a416b7;Snyk;VULNERABILITY;javascript/ExpectsObjectDislikesPrimitive;MINOR;app/code/Magento/ProductVideo/view/frontend/web/js/fotorama-add-video-events.js;408;44;408;56
6db200a8-2f52-4e10-9a9e-ae87afd109e1;Snyk;VULNERABILITY;javascript/PureMethodReturnValueIgnored;MAJOR;app/code/Magento/ProductVideo/view/frontend/web/js/fotorama-add-video-events.js;449;27;449;30
1bc69cf9-6467-4b0f-b540-55c7a25db514;Snyk;VULNERABILITY;javascript/CopyPasteError;MAJOR;app/code/Magento/ProductVideo/view/frontend/web/js/fotorama-add-video-events.js;669;28;669;44
b06c2df2-d189-491a-bfdb-e5b1e63707ac;Snyk;VULNERABILITY;javascript/PromiseNotCaughtGeneral;MINOR;app/code/Magento/ProductVideo/view/frontend/web/js/load-player.js;356;34;356;38
a651f94c-6ec3-4f45-b611-b664e561cda9;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Quote/Model/BillingAddressManagement.php;88;13;88;36
78d41113-ac18-49a2-9d46-d04ca4e1f320;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Quote/Model/ResourceModel/Quote/Item/Collection.php;286;17;286;38
65cda6b4-5504-4141-8ced-e043a78df5f4;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Quote/Model/ShippingAddressManagement.php;121;13;121;36
70652dc7-4c37-4e5a-8c04-717742ad8632;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Quote/Observer/SendInvoiceEmailObserver.php;82;17;82;40
ab9178f9-6802-4619-b2fd-bcef54060227;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Quote/Observer/SubmitObserver.php;64;17;64;40
31f79504-c796-4781-ae32-011836018fc1;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/ReleaseNotification/Model/ContentProvider/Http/HttpContentProvider.php;72;13;72;35
b4640264-67d4-46ea-8fc0-1fd3168a8eac;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Reports/Controller/Adminhtml/Report/Product/Viewed.php;51;13;51;82
7ae3a3fb-27e0-4da5-ab90-85f579eb9ab5;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Reports/Controller/Adminhtml/Report/Statistics/RefreshLifetime.php;33;13;33;82
b6abc2d0-4b29-42a5-a0fb-872ea51ac794;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Reports/Controller/Adminhtml/Report/Statistics/RefreshRecent.php;38;13;38;82
aca3e402-58fd-449e-b4ae-2114be26dd2e;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Reports/Model/ResourceModel/Report/AbstractReport.php;483;13;483;37
32f57cbf-fc48-446b-bf6c-162c1e5619d8;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Review/Controller/Product.php;200;13;200;36
25a5355b-d92f-4313-9c1c-7852f3b5a8d0;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Review/Model/ResourceModel/Rating.php;263;13;263;37
193b6e22-af1f-4253-9b21-7d15cbecc2a1;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Review/Model/ResourceModel/Rating.php;286;13;286;37
d759e0c4-ce10-4571-ba35-50d5aced996b;Snyk;VULNERABILITY;javascript/DOMXSS;MAJOR;app/code/Magento/Review/view/frontend/web/js/process-reviews.js;25;44;25;48
973bf3e3-e1fe-4eb0-9874-24f925d80c6f;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Rss/App/Action/Plugin/BackendAuthentication.php;124;17;124;40
e22dc5ef-cbf6-42a3-bd41-429553b0de99;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Rss/Controller/Feed.php;91;17;91;40
43398983-44f4-45ff-a797-9d8b914f8ae2;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Rule/Model/Condition/Combine.php;247;21;247;45
56137cc5-c53e-4fd9-b674-6a54d92d2f8e;Snyk;VULNERABILITY;javascript/DuplicateIfBody;MAJOR;app/code/Magento/Rule/view/adminhtml/web/conditions-data-normalizer.js;100;55;102;18
9a2aff35-57d7-42ad-abcb-3f2114d8c649;Snyk;VULNERABILITY;javascript/RedeclarationVars;MAJOR;app/code/Magento/Rule/view/adminhtml/web/rules.js;50;17;50;22
ba7223fd-2215-45f5-a26b-1ec3cf34c8ad;Snyk;VULNERABILITY;javascript/RedeclarationVars;MAJOR;app/code/Magento/Rule/view/adminhtml/web/rules.js;62;17;62;22
ae2d7f0f-db20-4481-83ae-a4168dfda250;Snyk;VULNERABILITY;javascript/RedeclarationVars;MAJOR;app/code/Magento/Rule/view/adminhtml/web/rules.js;238;17;238;21
cec72791-ed9b-4386-a557-3239e0f38acf;Snyk;VULNERABILITY;javascript/UseLowercaseTagsForXHTML;MINOR;app/code/Magento/Rule/view/adminhtml/web/rules.js;337;51;337;55
911a961b-4c13-4fae-91fd-5e05af0059ba;Snyk;VULNERABILITY;javascript/GlobalReplacementRegex;MAJOR;app/code/Magento/Rule/view/adminhtml/web/rules.js;346;56;346;63
648ea804-b69b-4832-b8c9-ec120f99ff2e;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Controller/Adminhtml/Order/Cancel.php;41;17;41;86
a0eea91e-10ea-4ade-9990-9744bd53547f;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Controller/Adminhtml/Order/Create/Reorder.php;125;17;125;40
1ac0ea42-fe75-44fd-a269-86af8bf195b6;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Controller/Adminhtml/Order/Creditmemo/Save.php;139;13;139;82
92f12c3c-e961-4972-a641-4bb50076d2ca;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Controller/Adminhtml/Order/Email.php;33;17;33;40
9913ab10-eac0-4afa-80ee-35c17c815dda;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Controller/Adminhtml/Order/Invoice/Save.php;218;17;218;86
0a8cccf4-d241-475e-a2da-82917bab7be1;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Controller/Adminhtml/Order/Invoice/Save.php;227;21;227;90
2e7b2687-2d66-4787-91d4-3522591239ed;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Controller/Adminhtml/Order/Invoice/Save.php;244;13;244;82
33d9777e-f749-4406-b96e-9ff9de07fc98;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Controller/Adminhtml/Order/ReviewPayment.php;70;13;70;36
d9a2f2c4-13cb-4662-8207-01fabb8f5e35;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Controller/Adminhtml/Order/View.php;33;17;33;40
8a1be72e-44af-4d4f-b2c0-05ff54b91ffc;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Controller/Adminhtml/Order/VoidPayment.php;29;17;29;86
3910c306-b7c6-4738-b58d-d37f59b55598;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Controller/Adminhtml/Transactions/Fetch.php;46;13;46;82
43401365-3be0-4a16-8f09-c04219d2fe93;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Cron/CleanExpiredQuotes.php;98;17;98;37
bc054f92-26da-46f5-8b03-347448bfa0ef;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/CustomerData/LastOrderedItems.php;152;21;152;44
e7b19805-7091-4866-9a07-c5ebf72e38eb;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Model/AbstractNotifier.php;70;13;70;36
0822d29e-acee-4ec2-8a16-f96ffa3c255f;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Model/AdminOrder/Create.php;1233;13;1233;37
f40c5212-6b85-43e2-9536-cd325af67855;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Model/AdminOrder/Create.php;2149;13;2149;34
58348da3-ad2f-46e6-9f33-b2f6e5fbcae8;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Model/AdminOrder/Create.php;2338;29;2338;52
0d64d9da-3ef2-4c8a-b380-e6ddb1370096;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Model/AdminOrder/EmailSender.php;71;13;71;36
8df645ce-e4b2-4e5c-9d03-2b3f11048224;Snyk;VULNERABILITY;php/InsecureHash;MINOR;app/code/Magento/Sales/Model/EntityStorage.php;128;16;128;20
5e011202-171f-4e35-a16b-6402caebbd9f;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Model/InvoiceOrder.php;228;13;228;36
5f71be98-43ac-4205-bafb-fbc4ad54032f;Snyk;VULNERABILITY;php/InsecureHash;MINOR;app/code/Magento/Sales/Model/Order/Config.php;237;16;237;20
b53d2a1f-965f-4b11-a9f1-27c299eef5cc;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Model/Order/Creditmemo/CommentRepository.php;140;13;140;36
fbef4d78-5351-4b7a-8dfa-129785aba204;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Model/Order/Invoice/CommentRepository.php;140;13;140;36
3fe25f28-8939-4233-9d36-f604cf24f9e4;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Model/Order/Shipment/CommentRepository.php;140;13;140;36
e4d2050c-7470-4466-ada1-7eafca5e1c48;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Model/RefundInvoice.php;234;13;234;36
54d19adc-45fd-467b-acb3-02bb64854f52;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Model/RefundOrder.php;212;13;212;36
81fc0ce1-b0e2-4a35-b481-b50680c2f3a2;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Model/Reorder/OrderInfoBuyRequestGetter.php;59;25;59;47
1be1053b-94d4-401c-9f07-88b39c96fb55;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Model/Reorder/Reorder.php;311;13;311;36
7c9cecc3-d469-4525-abd8-4b853cc98a85;Snyk;VULNERABILITY;php/InsecureHash;MINOR;app/code/Magento/Sales/Model/ResourceModel/Report/Bestsellers.php;223;22;223;26
8315fe12-a48c-478f-bc3d-3ca860d95b9b;Snyk;VULNERABILITY;php/InsecureHash;MINOR;app/code/Magento/Sales/Model/Rss/OrderStatus.php;134;20;134;23
06f70328-0dfa-4e72-ab85-788b176033dd;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Sales/Model/ShipOrder.php;233;13;233;36
45d7f224-bed1-4ec2-a0d2-5609490387c9;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;app/code/Magento/Sales/Test/Unit/Model/Rss/OrderStatusTest.php;303;90;303;93
bc9e917c-8b62-4442-85db-cf4bc92804f5;Snyk;VULNERABILITY;javascript/WrongNumberOfArguments;MAJOR;app/code/Magento/Sales/view/adminhtml/web/order/create/scripts.js;199;17;199;41
df7e9658-287e-4527-a3b5-9298641f0f51;Snyk;VULNERABILITY;javascript/UseNumberIsNan;MAJOR;app/code/Magento/Sales/view/adminhtml/web/order/create/scripts.js;736;71;736;76
65af79d8-eb00-4179-86d4-702891e664ed;Snyk;VULNERABILITY;javascript/UseNumberIsNan;MAJOR;app/code/Magento/Sales/view/adminhtml/web/order/create/scripts.js;757;66;757;71
df431364-f16f-45c4-af60-24f123e9efc0;Snyk;VULNERABILITY;javascript/UseNumberIsNan;MAJOR;app/code/Magento/Sales/view/adminhtml/web/order/create/scripts.js;1120;59;1120;64
28114c0b-49ef-45c9-af25-5d9137a7be56;Snyk;VULNERABILITY;javascript/UseNumberIsNan;MAJOR;app/code/Magento/Sales/view/adminhtml/web/order/create/scripts.js;1130;54;1130;59
9a65e0e6-715d-42e2-8457-0aee65d18173;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/SalesRule/Controller/Adminhtml/Promo/Quote/Delete.php;35;17;35;86
57aef14d-40cf-4705-9bd4-8a9b989489e1;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/SalesRule/Controller/Adminhtml/Promo/Quote/Generate.php;158;17;158;77
63e2c27b-ddba-42cf-9280-aa889b40eefa;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/SalesRule/Controller/Adminhtml/Promo/Quote/Generate.php;198;17;198;77
2a711bb4-f189-485e-944a-7ffb0886dcb5;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/SalesRule/Controller/Adminhtml/Promo/Quote/Save.php;154;17;154;86
53ec6256-a023-475f-8ac1-e72bdef9c68f;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;app/code/Magento/SalesRule/Test/Unit/Model/Coupon/MassgeneratorTest.php;32;36;32;40
77ce80c4-9fc1-4a20-8279-b5d0b99ddf18;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/SalesSequence/Model/Builder.php;277;13;277;36
551ac3cb-20e1-4979-9e16-c9a676982e0d;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Search/Controller/Adminhtml/Synonyms/Delete.php;68;17;68;37
d03d3c16-6c63-4ca1-b64d-ad0a8e8268ab;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Search/Controller/Adminhtml/Synonyms/Delete.php;73;17;73;37
a95be887-4647-4f8e-8762-f535cc55b2fe;Snyk;VULNERABILITY;javascript/ArrayMethodOnNonArray;MAJOR;app/code/Magento/Search/view/frontend/web/js/form-mini.js;254;42;254;68
d761aed3-8d4f-49b2-b56c-62ff3ea7a9bf;Snyk;VULNERABILITY;javascript/ArrayMethodOnNonArray;MAJOR;app/code/Magento/Search/view/frontend/web/js/form-mini.js;272;42;272;68
e7dc63c4-0a2f-494e-9672-b8716f9cfa1f;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Shipping/Controller/Adminhtml/Order/Shipment/CreateLabel.php;67;13;67;82
d8891228-06b2-473e-a335-295fb9084bc7;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Shipping/Controller/Adminhtml/Order/Shipment/PrintLabel.php;98;13;98;82
e1bb0c3e-5b1a-4683-bbd2-f6bea8de46db;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Shipping/Controller/Adminhtml/Order/Shipment/Save.php;190;13;190;82
fc9f27e4-1b71-4366-925d-7805c84144aa;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Shipping/Model/Carrier/AbstractCarrier.php;684;13;684;37
0a56feef-df7e-4ba8-81e8-a5fd24f0121d;Snyk;VULNERABILITY;javascript/UseNumberIsNan;MAJOR;app/code/Magento/Shipping/view/adminhtml/web/order/packaging.js;146;25;146;30
f4ee7bf5-7323-402f-97da-c2276824e66d;Snyk;VULNERABILITY;javascript/UseNumberIsNan;MAJOR;app/code/Magento/Shipping/view/adminhtml/web/order/packaging.js;178;26;178;31
9be8b41e-02cf-467f-92db-17cf64a0f1ed;Snyk;VULNERABILITY;javascript/UseNumberIsNan;MAJOR;app/code/Magento/Shipping/view/adminhtml/web/order/packaging.js;204;34;204;39
8a51fa4a-81dd-4471-aa48-ac9c476db75f;Snyk;VULNERABILITY;javascript/UseNumberIsNan;MAJOR;app/code/Magento/Shipping/view/adminhtml/web/order/packaging.js;431;22;431;27
3c7de134-8e5a-4a82-8050-2b1dc2991b47;Snyk;VULNERABILITY;javascript/UseNumberIsNan;MAJOR;app/code/Magento/Shipping/view/adminhtml/web/order/packaging.js;433;30;433;35
080ec28f-cdba-4de0-9a7b-eabbff574382;Snyk;VULNERABILITY;javascript/UseNumberIsNan;MAJOR;app/code/Magento/Shipping/view/adminhtml/web/order/packaging.js;724;22;724;27
a20899ff-084e-41d7-aceb-b28aba1b21ec;Snyk;VULNERABILITY;javascript/UseNumberIsNan;MAJOR;app/code/Magento/Shipping/view/adminhtml/web/order/packaging.js;825;26;825;31
93b2fe0a-b7c6-4fc5-8ee0-d4d12ca04ac0;Snyk;VULNERABILITY;php/InsecureHash;MINOR;app/code/Magento/Store/Model/StoresData.php;61;42;61;45
e28ed0f6-850d-4030-ae5d-8f5d88379dca;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Store/Model/StoreSwitcher/HashProcessor.php;129;17;129;37
ab8abc0e-695b-4b79-97cd-de60fad3fb7e;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Store/Model/StoreSwitcher/RedirectDataCacheSerializer.php;91;13;91;33
610ca312-cf7b-458d-bd0e-1c6175416dfc;Snyk;VULNERABILITY;php/ServerLeak;MAJOR;app/code/Magento/Store/Model/StoreSwitcher/RedirectDataGenerator.php;72;13;72;33
ee7c68df-857a-43e8-bb57-16d5825975f6;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;app/code/Magento/Store/Test/Unit/Model/StoreSwitcher/RedirectDataGeneratorTest.php;84;28;84;31
47126dee-7fb0-4f8f-b962-f25b7a152bf0;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;app/code/Magento/Store/Test/Unit/Model/StoreSwitcher/RedirectDataGeneratorTest.php;114;29;114;32
9f9f10c4-04d8-4ccc-823c-99d1f59f789c;Snyk;VULNERABILITY;php/InsecureHash/test;MINOR;app/code/Magento/Store/Test/Unit/Model/StoreSwitcher/RedirectDataGeneratorTest.php;128;29;128;32
