id;source;type;rule;severity;debt;tags;file;startLine;startColumn;endLine;endColumn
AZN5af6GudjsMjspMmC7;SonarQube;CODE_SMELL;php:S112;MAJOR;20;cwe,error-handling;app/autoload.php;20;14;20;24
AZN5af6GudjsMjspMmC8;SonarQube;CODE_SMELL;php:S112;MAJOR;20;cwe,error-handling;app/autoload.php;45;14;45;24
AZN5af6CudjsMjspMmC6;SonarQube;CODE_SMELL;php:S125;MAJOR;5;unused;app/bootstrap.php;13;0;13;30
AZN5afLqudjsMjspMlz2;SonarQube;CODE_SMELL;javascript:S4144;MAJOR;15;confusing,duplicate,suspicious;app/code/Magento/AdminAnalytics/view/adminhtml/web/js/modal/component.js;104;24;104;32
AZN5afLqudjsMjspMlz3;SonarQube;CODE_SMELL;javascript:S1301;MINOR;5;bad-practice;app/code/Magento/AdminAnalytics/view/adminhtml/web/js/modal/component.js;157;20;157;26
AZN5adROudjsMjspMlbE;SonarQube;CODE_SMELL;php:S131;CRITICAL;5;cwe;app/code/Magento/AdminNotification/Block/Grid/Renderer/Severity.php;51;8;51;14
AZN5adRcudjsMjspMlbF;SonarQube;CODE_SMELL;php:S110;MAJOR;270;design;app/code/Magento/AdminNotification/Block/Inbox.php;13;6;13;11
AZN5adPaudjsMjspMla5;SonarQube;CODE_SMELL;php:S3801;MAJOR;20;api-design,confusing;app/code/Magento/AdminNotification/Controller/Adminhtml/Notification/AjaxMarkAsRead.php;48;20;48;27
AZN5adPUudjsMjspMla4;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/AdminNotification/Controller/Adminhtml/Notification/Remove.php;48;40;48;54
AZN5adQFudjsMjspMla_;SonarQube;CODE_SMELL;php:S107;MAJOR;20;brain-overload;app/code/Magento/AdminNotification/Model/Feed.php;100;31;113;5
AZN5adQaudjsMjspMlbB;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/AdminNotification/Model/ResourceModel/Inbox.php;63;75;63;82
AZN5adQaudjsMjspMlbC;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/AdminNotification/Model/ResourceModel/Inbox.php;92;65;92;72
AZN5adQTudjsMjspMlbA;SonarQube;CODE_SMELL;php:S3776;CRITICAL;6;brain-overload;app/code/Magento/AdminNotification/Model/ResourceModel/System/Message/Collection/Synchronized.php;25;11;25;19
AZN5adP-udjsMjspMla9;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/AdminNotification/Model/System/Message/Baseurl.php;68;49;68;79
AZN5adO6udjsMjspMla1;SonarQube;CODE_SMELL;php:S3415;MAJOR;2;phpunit,suspicious,tests;app/code/Magento/AdminNotification/Test/Unit/Block/Grid/Renderer/NoticeTest.php;53;37;53;46
AZN5adPGudjsMjspMla3;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/AdminNotification/Test/Unit/Block/ToolbarEntryTest.php;48;8;48;14
AZN5adQtudjsMjspMlbD;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/AdminNotification/view/adminhtml/templates/toolbar_entry.phtml;16;55;16;85
AZN5aeLPudjsMjspMlpE;SonarQube;CODE_SMELL;php:S107;MAJOR;20;brain-overload;app/code/Magento/AdvancedPricingImportExport/Model/Export/AdvancedPricing.php;107;31;126;5
AZN5aeLPudjsMjspMlpF;SonarQube;CODE_SMELL;php:S3776;CRITICAL;13;brain-overload;app/code/Magento/AdvancedPricingImportExport/Model/Export/AdvancedPricing.php;385;14;385;22
AZN5aeLPudjsMjspMlpG;SonarQube;CODE_SMELL;php:S3776;CRITICAL;24;brain-overload;app/code/Magento/AdvancedPricingImportExport/Model/Export/AdvancedPricing.php;515;14;515;22
AZN5aeLEudjsMjspMlo-;SonarQube;CODE_SMELL;php:S1448;MAJOR;60;brain-overload;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing.php;21;0;21;5
AZN5aeLEudjsMjspMlo_;SonarQube;CODE_SMELL;php:S1068;MAJOR;5;unused;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing.php;44;18;44;38
AZN5aeLEudjsMjspMlox;SonarQube;CODE_SMELL;php:S107;MAJOR;20;brain-overload;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing.php;199;31;216;5
AZN5aeLEudjsMjspMloy;SonarQube;CODE_SMELL;php:S1142;MAJOR;20;brain-overload;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing.php;269;20;269;31
AZN5aeLEudjsMjspMlpA;SonarQube;CODE_SMELL;php:S4144;MAJOR;15;confusing,duplicate,suspicious;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing.php;368;20;368;42
AZN5aeLEudjsMjspMlo0;SonarQube;CODE_SMELL;php:S3776;CRITICAL;30;brain-overload;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing.php;382;14;382;22
AZN5aeLEudjsMjspMloz;SonarQube;CODE_SMELL;php:S1142;MAJOR;20;brain-overload;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing.php;492;23;492;46
AZN5aeLEudjsMjspMlo4;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing.php;495;8;495;31
AZN5aeLEudjsMjspMlo2;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing.php;508;80;508;89
AZN5aeLEudjsMjspMlo3;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing.php;547;8;547;15
AZN5aeLEudjsMjspMlo5;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing.php;600;8;600;31
AZN5aeLEudjsMjspMlo9;SonarQube;CODE_SMELL;php:S3626;MINOR;1;clumsy,redundant;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing.php;636;16;636;25
AZN5aeLEudjsMjspMlo1;SonarQube;CODE_SMELL;php:S3776;CRITICAL;11;brain-overload;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing.php;713;12;713;20
AZN5aeLEudjsMjspMlo6;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing.php;756;12;756;35
AZN5aeLEudjsMjspMlo7;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing.php;796;8;796;31
AZN5aeLEudjsMjspMlo8;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing.php;816;8;816;31
AZN5aeK4udjsMjspMlov;SonarQube;CODE_SMELL;php:S3776;CRITICAL;7;brain-overload;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing/Validator/TierPrice.php;110;11;110;19
AZN5aeK-udjsMjspMlow;SonarQube;CODE_SMELL;php:S1066;MAJOR;5;clumsy;app/code/Magento/AdvancedPricingImportExport/Model/Import/AdvancedPricing/Validator/Website.php;61;12;61;14
AZN5aeLKudjsMjspMlpB;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/AdvancedPricingImportExport/Model/Indexer/Product/Price/Plugin/Import.php;31;61;31;69
AZN5aeLKudjsMjspMlpC;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/AdvancedPricingImportExport/Model/Indexer/Product/Price/Plugin/Import.php;43;63;43;71
AZN5aeLludjsMjspMlpu;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Export/AdvancedPricingTest.php;232;12;232;38
AZN5aeLludjsMjspMlps;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Export/AdvancedPricingTest.php;233;12;233;34
AZN5aeLludjsMjspMlpt;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Export/AdvancedPricingTest.php;239;12;239;31
AZN5aeLludjsMjspMlpo;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Export/AdvancedPricingTest.php;384;8;384;48
AZN5aeLludjsMjspMlpp;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Export/AdvancedPricingTest.php;385;15;385;53
AZN5aeLludjsMjspMlpq;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Export/AdvancedPricingTest.php;401;8;401;48
AZN5aeLludjsMjspMlpr;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Export/AdvancedPricingTest.php;402;8;402;54
AZN5aeLbudjsMjspMlpM;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricing/Validator/TierPriceTest.php;368;8;368;48
AZN5aeLbudjsMjspMlpN;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricing/Validator/TierPriceTest.php;370;15;370;53
AZN5aeLbudjsMjspMlpO;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricing/Validator/TierPriceTest.php;386;8;386;48
AZN5aeLbudjsMjspMlpP;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricing/Validator/TierPriceTest.php;387;8;387;54
AZN5aeLVudjsMjspMlpK;SonarQube;CODE_SMELL;php:S1192;CRITICAL;10;design;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricing/Validator/WebsiteTest.php;58;50;58;66
AZN5aeLVudjsMjspMlpH;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricing/Validator/WebsiteTest.php;58;68;58;82
AZN5aeLVudjsMjspMlpJ;SonarQube;CODE_SMELL;php:S1192;CRITICAL;18;design;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricing/Validator/WebsiteTest.php;97;55;97;67
AZN5aeLVudjsMjspMlpI;SonarQube;CODE_SMELL;php:S1192;CRITICAL;12;design;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricing/Validator/WebsiteTest.php;99;28;99;64
AZN5aeLgudjsMjspMlpl;SonarQube;CODE_SMELL;php:S1448;MAJOR;60;brain-overload;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;37;0;37;5
AZN5aeLgudjsMjspMlpb;SonarQube;CODE_SMELL;php:S1192;CRITICAL;34;design;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;302;90;302;101
AZN5aeLgudjsMjspMlpg;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;396;8;396;24
AZN5aeLgudjsMjspMlph;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;436;8;436;16
AZN5aeLgudjsMjspMlpZ;SonarQube;CODE_SMELL;php:S1192;CRITICAL;20;design;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;463;55;463;77
AZN5aeLgudjsMjspMlpc;SonarQube;CODE_SMELL;php:S1192;CRITICAL;20;design;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;464;51;464;69
AZN5aeLgudjsMjspMlpf;SonarQube;CODE_SMELL;php:S1192;CRITICAL;20;design;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;468;31;468;61
AZN5aeLgudjsMjspMlpd;SonarQube;CODE_SMELL;php:S1192;CRITICAL;20;design;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;469;25;469;48
AZN5aeLgudjsMjspMlpi;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;474;8;474;24
AZN5aeLgudjsMjspMlpj;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;508;8;508;16
AZN5aeLgudjsMjspMlpk;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;642;8;642;26
AZN5aeLgudjsMjspMlpm;SonarQube;CODE_SMELL;php:S4144;MAJOR;15;confusing,duplicate,suspicious;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;651;20;651;46
AZN5aeLgudjsMjspMlpa;SonarQube;CODE_SMELL;php:S1192;CRITICAL;10;design;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;676;67;676;93
AZN5aeLgudjsMjspMlpY;SonarQube;CODE_SMELL;php:S1192;CRITICAL;10;design;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;684;42;684;73
AZN5aeLgudjsMjspMlpe;SonarQube;CODE_SMELL;php:S1192;CRITICAL;10;design;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;686;36;686;60
AZN5aeLgudjsMjspMlpR;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;1073;8;1073;48
AZN5aeLgudjsMjspMlpS;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;1075;15;1075;53
AZN5aeLgudjsMjspMlpT;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;1092;8;1092;48
AZN5aeLgudjsMjspMlpU;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;1093;8;1093;54
AZN5aeLgudjsMjspMlpV;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;1112;8;1112;36
AZN5aeLgudjsMjspMlpW;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;1164;8;1164;48
AZN5aeLgudjsMjspMlpX;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Import/AdvancedPricingTest.php;1165;8;1165;78
AZN5aeLqudjsMjspMlpv;SonarQube;CODE_SMELL;php:S4144;MAJOR;15;confusing,duplicate,suspicious;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Indexer/Product/Price/Plugin/ImportTest.php;82;20;82;50
AZN5aeLqudjsMjspMlpw;SonarQube;CODE_SMELL;php:S4144;MAJOR;15;confusing,duplicate,suspicious;app/code/Magento/AdvancedPricingImportExport/Test/Unit/Model/Indexer/Product/Price/Plugin/ImportTest.php;92;20;92;54
AZN5aeFcudjsMjspMlmu;SonarQube;CODE_SMELL;php:S110;MAJOR;270;design;app/code/Magento/AdvancedSearch/Block/Adminhtml/Search/Edit.php;13;6;13;10
AZN5aeFWudjsMjspMlmt;SonarQube;CODE_SMELL;php:S110;MAJOR;270;design;app/code/Magento/AdvancedSearch/Block/Adminhtml/Search/Grid.php;13;6;13;10
AZN5aeFpudjsMjspMlmv;SonarQube;CODE_SMELL;php:S1066;MAJOR;5;clumsy;app/code/Magento/AdvancedSearch/Helper/Data.php;46;12;46;14
AZN5aeEJudjsMjspMlml;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/AdvancedSearch/Model/Client/ClientResolver.php;131;8;131;15
AZN5aeECudjsMjspMlmk;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/AdvancedSearch/Model/Indexer/Fulltext/Plugin/CustomerGroup.php;44;14;44;22
AZN5aeEcudjsMjspMlmo;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/AdvancedSearch/Model/ResourceModel/Index.php;139;8;139;18
AZN5aeETudjsMjspMlmm;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/AdvancedSearch/Model/ResourceModel/Recommendations.php;131;8;131;17
AZN5aeEYudjsMjspMlmn;SonarQube;CODE_SMELL;php:S107;MAJOR;20;brain-overload;app/code/Magento/AdvancedSearch/Model/ResourceModel/Search/Grid/Collection.php;31;31;41;5
AZN5aeFMudjsMjspMlms;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/AdvancedSearch/Test/Unit/Block/SearchDataTest.php;98;8;98;24
AZN5aeExudjsMjspMlmp;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/AdvancedSearch/Test/Unit/Model/SuggestedQueriesTest.php;107;8;107;26
AZN5aeExudjsMjspMlmq;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/AdvancedSearch/Test/Unit/Model/SuggestedQueriesTest.php;114;8;114;28
AZN5aeExudjsMjspMlmr;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/AdvancedSearch/Test/Unit/Model/SuggestedQueriesTest.php;116;8;116;14
AZN5afnrudjsMjspMl5q;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/Amqp/Model/Exchange.php;31;20;31;32
AZN5afn0udjsMjspMl5r;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/Amqp/Model/Topology.php;52;15;52;26
AZN5afn0udjsMjspMl5s;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/Amqp/Model/Topology.php;53;20;53;32
AZN5afn0udjsMjspMl5t;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/Amqp/Model/Topology.php;54;28;54;48
AZN5afn9udjsMjspMl5u;SonarQube;CODE_SMELL;php:S3776;CRITICAL;6;brain-overload;app/code/Magento/Amqp/Setup/ConfigOptionsList.php;127;11;127;19
AZN5afoFudjsMjspMl5v;SonarQube;CODE_SMELL;php:S1192;CRITICAL;12;design;app/code/Magento/Amqp/Test/Unit/Setup/ConfigOptionsListTest.php;52;68;52;82
AZN5afoFudjsMjspMl5w;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/Amqp/Test/Unit/Setup/ConfigOptionsListTest.php;54;67;54;90
AZN5afoFudjsMjspMl5x;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/Amqp/Test/Unit/Setup/ConfigOptionsListTest.php;163;8;163;16
AZN5aWgWudjsMjspMjpn;SonarQube;CODE_SMELL;php:S107;MAJOR;20;brain-overload;app/code/Magento/Analytics/Model/Config/Backend/CollectionTime.php;42;31;51;5
AZN5aWgRudjsMjspMjpm;SonarQube;CODE_SMELL;php:S107;MAJOR;20;brain-overload;app/code/Magento/Analytics/Model/Config/Backend/Enabled.php;44;31;53;5
AZN5aWg4udjsMjspMjpq;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/Analytics/Model/Cryptographer.php;73;8;73;23
AZN5aWgdudjsMjspMjpp;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/Analytics/Model/FileInfoManager.php;91;8;91;26
AZN5aWgdudjsMjspMjpo;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/Analytics/Model/FileInfoManager.php;96;8;96;17
AZN5aWhCudjsMjspMjpr;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/Analytics/Model/IntegrationManager.php;62;46;62;74
AZN5aWhCudjsMjspMjps;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/Analytics/Model/IntegrationManager.php;112;8;112;24
AZN5aWhHudjsMjspMjpt;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/Analytics/Model/Plugin/BaseUrlConfigPlugin.php;40;14;40;22
AZN5aWiSudjsMjspMjp3;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/Analytics/Plugin/BearerTokenValidatorPlugin.php;42;29;42;37
AZN5aWh-udjsMjspMjp0;SonarQube;CODE_SMELL;php:S3776;CRITICAL;8;brain-overload;app/code/Magento/Analytics/ReportXml/Config/Converter/Xml.php;22;12;22;20
AZN5aWh4udjsMjspMjpz;SonarQube;CODE_SMELL;php:S1488;MINOR;2;clumsy;app/code/Magento/Analytics/ReportXml/ConnectionFactory.php;65;8;65;19
AZN5aWhjudjsMjspMjpv;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/Analytics/ReportXml/DB/ConditionResolver.php;78;37;78;45
AZN5aWhjudjsMjspMjpw;SonarQube;CODE_SMELL;php:S131;CRITICAL;5;cwe;app/code/Magento/Analytics/ReportXml/DB/ConditionResolver.php;83;8;83;14
AZN5aWhwudjsMjspMjpy;SonarQube;CODE_SMELL;php:S1172;MAJOR;5;unused;app/code/Magento/Analytics/ReportXml/DB/ReportValidator.php;48;60;48;69
AZN5aWhoudjsMjspMjpx;SonarQube;CODE_SMELL;php:S131;CRITICAL;5;cwe;app/code/Magento/Analytics/ReportXml/DB/SelectBuilder.php;200;8;200;14
AZN5aWiEudjsMjspMjp1;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/Analytics/ReportXml/ReportProvider.php;88;8;88;19
AZN5aWhRudjsMjspMjpu;SonarQube;CODE_SMELL;php:S4144;MAJOR;15;confusing,duplicate,suspicious;app/code/Magento/Analytics/Setup/Patch/Data/PrepareInitialConfig.php;85;20;85;30
AZN5aWgAudjsMjspMjpl;SonarQube;CODE_SMELL;xml:S125;MAJOR;5;unused;app/code/Magento/Analytics/Test/Mftf/Test/AdminConfigurationPermissionTest.xml;53;8;53;174
AZN5aWf2udjsMjspMjpj;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/Analytics/Test/Unit/Block/Adminhtml/System/Config/AdditionalCommentTest.php;52;8;52;49
AZN5aWf2udjsMjspMjpk;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/Analytics/Test/Unit/Block/Adminhtml/System/Config/AdditionalCommentTest.php;53;8;53;76
AZN5aWfuudjsMjspMjpf;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/Analytics/Test/Unit/Block/Adminhtml/System/Config/CollectionTimeLabelTest.php;71;8;71;49
AZN5aWfuudjsMjspMjpg;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/Analytics/Test/Unit/Block/Adminhtml/System/Config/CollectionTimeLabelTest.php;72;8;72;76
AZN5aWfpudjsMjspMjpd;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/Analytics/Test/Unit/Block/Adminhtml/System/Config/SubscriptionStatusLabelTest.php;60;8;60;49
AZN5aWfpudjsMjspMjpe;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/Analytics/Test/Unit/Block/Adminhtml/System/Config/SubscriptionStatusLabelTest.php;61;8;61;76
AZN5aWfyudjsMjspMjph;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/Analytics/Test/Unit/Block/Adminhtml/System/Config/VerticalTest.php;52;8;52;49
AZN5aWfyudjsMjspMjpi;SonarQube;CODE_SMELL;php:S3011;MAJOR;30;;app/code/Magento/Analytics/Test/Unit/Block/Adminhtml/System/Config/VerticalTest.php;53;8;53;76
AZN5aWeQudjsMjspMjpC;SonarQube;CODE_SMELL;php:S1871;MAJOR;10;design,suspicious;app/code/Magento/Analytics/Test/Unit/Model/Config/Backend/Baseurl/SubscriptionUpdateHandlerTest.php;132;108;134;17
AZN5aWeQudjsMjspMjpD;SonarQube;CODE_SMELL;php:S1871;MAJOR;10;design,suspicious;app/code/Magento/Analytics/Test/Unit/Model/Config/Backend/Baseurl/SubscriptionUpdateHandlerTest.php;171;108;173;17
AZN5aWeYudjsMjspMjpG;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/Analytics/Test/Unit/Model/Config/Source/VerticalTest.php;40;20;40;36
AZN5aWeYudjsMjspMjpF;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/Analytics/Test/Unit/Model/Config/Source/VerticalTest.php;41;20;41;45
AZN5aWeYudjsMjspMjpE;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/Analytics/Test/Unit/Model/Config/Source/VerticalTest.php;42;20;42;36
AZN5aWd6udjsMjspMjo6;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/Analytics/Test/Unit/Model/Connector/Http/Client/CurlTest.php;196;8;196;22
AZN5aWd-udjsMjspMjo7;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/Analytics/Test/Unit/Model/Connector/Http/ResponseResolverTest.php;77;63;77;81
AZN5aWeoudjsMjspMjpJ;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/Analytics/Test/Unit/Model/CryptographerTest.php;175;31;175;79
AZN5aWeoudjsMjspMjpK;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/Analytics/Test/Unit/Model/CryptographerTest.php;193;8;193;15
AZN5aWeoudjsMjspMjpL;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/Analytics/Test/Unit/Model/CryptographerTest.php;194;8;194;22
AZN5aWeoudjsMjspMjpM;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/Analytics/Test/Unit/Model/CryptographerTest.php;207;8;207;15
AZN5aWe3udjsMjspMjpP;SonarQube;CODE_SMELL;php:S1192;CRITICAL;8;design;app/code/Magento/Analytics/Test/Unit/Model/FileInfoManagerTest.php;88;16;88;30
AZN5aWe3udjsMjspMjpQ;SonarQube;CODE_SMELL;php:S1117;MAJOR;5;pitfall,suspicious;app/code/Magento/Analytics/Test/Unit/Model/FileInfoManagerTest.php;163;8;163;26
